Date,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,dn,mavg,up,direction,attendDuration1,attendDuration2,attendDuration3,attendPercent1,attendPercent2,attendPercent3,lengthOfStay1,lengthOfStay2,lengthOfStay3
2020-08-10,,,,,,,,,,,1,312,151,1,74,50,143,59,178
2019-02-11,,,,,,,,,,,101,223,472,92,66,97,115,90,423
2019-02-11,,,,,,,,,,,9,85,405,8,25,96,115,209,435
2020-08-12,,,,,,,,,,,275,31,123,100,15,56,284,152,351
2019-08-26,,,,,,,,,,,111,442,481,77,4,33,152,411,325
2019-08-27,,,,,,,,,,,34,256,135,23,93,52,152,267,508
2020-02-28,,,,,,,,,,,6,247,125,100,80,68,207,222,135
2020-03-07,,,,,,,,,,,143,155,143,100,27,93,207,86,158
2019-07-20,,,,,,,,,,,83,130,425,100,81,43,94,244,330
2020-11-30,,,,,,,,,,,47,210,317,31,18,25,157,341,253
2020-12-04,,,,,,,,,,,104,413,264,69,50,31,157,325,345
2019-11-28,,,,,,,,,,,0,385,105,2,26,89,58,75,391
2019-11-28,,,,,,,,,,,6,280,203,98,65,71,58,390,285
2019-11-28,,,,,,,,,,,1,116,7,2,89,28,58,54,203
2019-11-30,,,,,,,,,,,49,161,220,98,43,28,58,281,305
2020-12-17,,,,,,,,,,,498,9,450,100,19,52,508,434,172
2021-01-05,,,,,,,,,,,88,363,150,100,70,24,98,154,492
2019-07-04,,,,,,,,,,,70,24,466,100,37,55,151,17,418
2019-07-07,,,,,,,,,,,30,494,93,100,75,57,36,43,445
2020-06-15,,,,,,,,,,,336,246,360,49,57,1,1071,351,394
2020-06-29,,,,,,,,,,,337,60,341,50,43,25,1071,186,54
2020-06-29,,,,,,,,,,,6,351,373,1,72,73,1071,62,301
2019-02-22,,,,,,,,,,,227,359,171,100,88,23,231,94,150
2019-07-29,,,,,,,,,,,16,347,428,100,1,24,23,394,247
2019-04-04,,,,,,,,,,,145,272,188,100,19,20,150,465,524
2019-04-04,,,,,,,,,,,145,404,137,100,55,62,150,71,138
2019-06-17,,,,,,,,,,,126,400,427,18,21,55,693,333,143
2019-06-28,,,,,,,,,,,265,344,247,39,81,99,693,383,41
2019-07-10,,,,,,,,,,,294,370,241,43,42,69,693,91,105
2020-11-02,,,,,,,,,,,25,197,371,100,36,89,63,99,479
2019-06-13,,,,,,,,,,,64,106,110,100,47,59,67,364,245
2019-02-11,,,,,,,,,,,180,379,193,34,57,22,799,377,398
2019-02-18,,,,,,,,,,,170,441,31,33,36,76,799,254,190
2019-02-25,,,,,,,,,,,173,231,239,33,94,69,799,189,187
2020-08-28,,,,,,,,,,,71,375,155,100,69,94,76,194,307
2020-10-13,,,,,,,,,,,40,279,66,100,50,25,55,52,34
2020-09-17,,,,,,,,,,,187,498,115,100,50,100,190,17,133
2020-08-04,,,,,,,,,,,50,330,486,100,10,50,54,69,251
2020-04-10,,,,,,,,,,,58,338,328,100,49,99,67,504,405
2020-05-18,,,,,,,,,,,37,122,20,100,61,27,53,17,519
2020-05-22,,,,,,,,,,,67,290,490,100,50,29,75,502,483
2019-06-17,,,,,,,,,,,61,331,418,44,96,52,144,303,112
2019-06-20,,,,,,,,,,,78,205,436,56,54,90,144,154,430
2019-08-06,,,,,,,,,,,12,222,274,3,9,87,408,11,134
2019-08-22,,,,,,,,,,,389,181,481,97,46,46,408,529,279
2020-09-22,,,,,,,,,,,0,231,319,0,59,22,36,389,499
2020-09-22,,,,,,,,,,,4,369,327,97,82,39,36,250,381
2020-09-22,,,,,,,,,,,0,457,387,0,5,40,36,353,145
2020-09-22,,,,,,,,,,,1,467,382,3,89,30,36,237,257
2020-09-23,,,,,,,,,,,25,19,443,97,27,21,36,259,198
2020-08-18,,,,,,,,,,,32,418,351,100,52,19,48,118,122
2019-09-06,,,,,,,,,,,3,155,78,10,77,92,43,483,464
2019-09-07,,,,,,,,,,,28,454,154,90,50,1,43,522,237
2019-10-24,,,,,,,,,,,65,142,256,100,39,19,71,161,119
2019-05-27,,,,,,,,,,,127,438,452,34,47,11,546,344,32
2019-06-10,,,,,,,,,,,168,337,340,45,78,46,546,395,493
2019-06-13,,,,,,,,,,,76,148,472,20,59,25,546,456,240
2020-11-16,,,,,,,,,,,177,464,305,50,24,23,363,120,178
2020-11-23,,,,,,,,,,,176,324,301,50,16,17,363,461,125
2020-06-29,,,,,,,,,,,315,195,19,59,13,36,544,36,311
2020-07-08,,,,,,,,,,,223,83,268,41,13,33,544,399,517
2019-07-29,,,,,,,,,,,236,283,469,47,36,21,517,264,366
2019-08-09,,,,,,,,,,,266,407,147,53,70,67,517,73,202
2019-02-27,,,,,,,,,,,9,407,162,100,86,49,18,43,215
2020-07-27,,,,,,,,,,,30,228,99,4,92,100,1123,192,31
2020-07-27,,,,,,,,,,,0,78,326,0,7,34,1123,348,311
2020-08-10,,,,,,,,,,,337,205,321,43,18,62,1123,355,143
2020-08-10,,,,,,,,,,,0,298,331,0,98,61,1123,252,278
2020-08-10,,,,,,,,,,,1,24,225,0,81,48,1123,321,117
2020-09-08,,,,,,,,,,,359,301,69,46,51,45,1123,45,383
2020-09-10,,,,,,,,,,,54,336,219,7,7,92,1123,524,275
2019-07-02,,,,,,,,,,,88,95,133,100,42,22,95,270,390
2019-07-01,,,,,,,,,,,41,134,333,100,67,86,55,274,177
2020-08-17,,,,,,,,,,,69,84,275,100,31,46,74,358,43
2020-06-23,,,,,,,,,,,184,232,102,100,53,80,191,464,418
2019-05-13,,,,,,,,,,,42,187,159,100,17,50,50,336,344
2019-08-18,,,,,,,,,,,57,215,263,100,21,48,71,340,196
2020-07-13,,,,,,,,,,,55,181,43,41,36,36,147,482,415
2020-07-16,,,,,,,,,,,79,431,394,59,47,65,147,309,468
2020-12-21,,,,,,,,,,,76,374,407,55,72,80,148,526,323
2020-12-23,,,,,,,,,,,62,82,298,45,2,90,148,262,357
2020-10-07,,,,,,,,,,,1,312,453,100,81,41,120,381,143
2020-10-12,,,,,,,,,,,101,43,363,100,74,6,120,178,183
2019-05-27,,,,,,,,,,,79,410,351,100,41,47,82,163,391
2019-09-12,,,,,,,,,,,19,442,225,9,99,81,523,230,549
2019-09-17,,,,,,,,,,,118,167,253,56,60,77,523,42,76
2019-09-20,,,,,,,,,,,74,396,261,35,9,21,523,349,40
2020-06-07,,,,,,,,,,,102,121,89,100,95,76,490,24,498
2020-08-14,,,,,,,,,,,45,250,385,100,89,66,55,164,39
2019-09-17,,,,,,,,,,,6,310,377,100,72,95,12,170,18
2020-06-17,,,,,,,,,,,39,104,284,100,78,94,45,122,395
2019-06-12,,,,,,,,,,,37,488,384,100,37,18,42,158,530
2020-04-08,,,,,,,,,,,13,408,197,100,8,4,18,188,2
2019-08-09,,,,,,,,,,,51,217,306,100,93,83,61,385,94
2020-08-14,,,,,,,,,,,11,426,4,100,44,75,29,118,414
2019-12-10,,,,,,,,,,,35,241,164,100,68,83,49,95,336
2020-02-06,,,,,,,,,,,41,60,127,100,98,67,52,250,162
2019-09-19,,,,,,,,,,,246,493,377,100,8,19,336,184,237
2019-11-13,,,,,,,,,,,164,335,229,100,88,10,240,266,146
2020-06-15,,,,,,,,,,,192,207,370,95,48,43,214,91,298
2020-06-15,,,,,,,,,,,11,439,17,5,46,75,214,290,441
2019-01-11,,,,,,,,,,,133,338,255,100,74,92,142,251,59
2019-10-22,,,,,,,,,,,20,273,482,100,62,1,27,493,47
2019-12-14,,,,,,,,,,,3,372,35,26,72,77,3927,529,318
2020-01-02,,,,,,,,,,,409,140,13,27,54,41,3927,545,513
2020-01-13,,,,,,,,,,,264,253,34,26,55,43,3927,390,169
2020-01-21,,,,,,,,,,,198,432,194,10,89,53,3927,186,8
2020-04-03,,,,,,,,,,,263,213,419,26,89,1,3927,485,493
2020-04-06,,,,,,,,,,,74,173,207,4,15,23,3927,160,514
2020-04-07,,,,,,,,,,,25,395,25,1,15,91,3927,140,354
2020-04-20,,,,,,,,,,,3,19,191,0,29,91,3927,427,187
2020-05-04,,,,,,,,,,,327,473,187,16,62,23,3927,471,133
2020-05-04,,,,,,,,,,,0,436,412,17,47,3,3927,511,435
2020-05-04,,,,,,,,,,,1,159,254,0,91,22,3927,40,227
2020-05-19,,,,,,,,,,,359,498,171,17,28,82,3927,145,149
2020-05-25,,,,,,,,,,,151,380,171,27,63,23,3927,113,83
2020-06-29,,,,,,,,,,,76,14,52,70,59,29,112,392,114
2020-06-30,,,,,,,,,,,33,430,415,30,87,68,112,195,288
2019-05-05,,,,,,,,,,,37,160,339,100,58,45,46,167,120
2019-11-10,,,,,,,,,,,59,362,20,100,43,46,69,151,506
2019-04-18,,,,,,,,,,,495,308,164,100,32,6,505,91,72
2020-06-03,,,,,,,,,,,1,221,405,98,82,63,410,411,26
2020-06-04,,,,,,,,,,,9,165,204,2,28,44,410,391,517
2020-06-20,,,,,,,,,,,393,111,274,98,39,3,410,500,286
2019-07-18,,,,,,,,,,,7,81,461,100,99,5,14,75,3
2020-01-13,,,,,,,,,,,14,136,165,1,56,38,1292,417,333
2020-01-17,,,,,,,,,,,101,336,318,17,35,4,1292,186,412
2020-01-27,,,,,,,,,,,234,447,143,16,14,22,1292,375,485
2020-01-26,,,,,,,,,,,137,134,441,17,94,18,1292,236,462
2020-02-10,,,,,,,,,,,336,104,442,24,38,25,1292,548,11
2020-02-17,,,,,,,,,,,168,177,64,30,62,92,1292,441,33
2020-02-24,,,,,,,,,,,168,299,268,12,68,2,1292,12,48
2020-03-06,,,,,,,,,,,263,24,42,30,54,87,1292,10,47
2019-07-18,,,,,,,,,,,10,377,353,100,69,28,20,295,135
2020-10-21,,,,,,,,,,,52,428,327,100,40,83,386,109,512
2021-01-02,,,,,,,,,,,20,71,432,30,80,36,171,404,104
2021-01-04,,,,,,,,,,,22,123,172,30,43,74,171,99,366
2021-01-08,,,,,,,,,,,96,219,259,70,4,63,171,473,309
2019-08-19,,,,,,,,,,,31,202,18,47,9,73,75,53,46
2019-08-20,,,,,,,,,,,35,243,229,53,74,10,75,57,163
2019-12-03,,,,,,,,,,,29,336,147,100,77,67,284,197,377
2021-01-14,,,,,,,,,,,36,18,446,100,59,76,48,238,499
2019-05-06,,,,,,,,,,,176,33,244,85,44,21,214,285,297
2019-05-07,,,,,,,,,,,30,474,74,15,46,57,214,309,407
2019-01-03,,,,,,,,,,,7,10,227,100,12,49,10,116,325
2020-07-07,,,,,,,,,,,140,484,309,100,80,46,205,369,216
2019-11-16,,,,,,,,,,,16,20,115,100,4,54,26,383,302
2019-02-14,,,,,,,,,,,34,222,283,100,19,15,39,478,43
2019-02-19,,,,,,,,,,,61,423,369,100,43,95,72,415,69
2019-03-01,,,,,,,,,,,54,486,274,100,37,23,57,106,381
2019-03-07,,,,,,,,,,,52,315,293,100,94,44,62,231,530
2019-12-24,,,,,,,,,,,101,379,202,100,42,64,110,515,199
2020-11-24,,,,,,,,,,,19,415,187,100,4,56,29,510,185
2020-12-15,,,,,,,,,,,89,304,324,100,52,24,97,515,374
2020-01-30,,,,,,,,,,,184,238,5,100,50,71,193,464,59
2020-11-27,,,,,,,,,,,105,396,482,100,90,93,114,109,539
2019-02-26,,,,,,,,,,,0,221,352,0,13,41,218,181,227
2019-03-07,,,,,,,,,,,212,177,467,100,52,93,218,312,348
2020-12-21,,,,,,,,,,,1,397,463,1,10,13,352,252,292
2020-12-25,,,,,,,,,,,85,125,366,99,23,76,352,243,74
2019-10-18,,,,,,,,,,,154,338,265,100,43,11,164,26,97
2019-10-25,,,,,,,,,,,100,104,197,11,9,4,1682,544,484
2019-10-25,,,,,,,,,,,100,304,293,11,55,48,1682,210,30
2019-11-04,,,,,,,,,,,58,113,85,11,55,5,1682,536,440
2019-11-04,,,,,,,,,,,58,393,326,11,46,75,1682,280,394
2019-11-18,,,,,,,,,,,337,451,436,22,92,35,1682,101,204
2019-11-18,,,,,,,,,,,337,302,285,22,96,61,1682,31,303
2019-12-02,,,,,,,,,,,337,343,218,22,95,49,1682,53,147
2019-12-02,,,,,,,,,,,337,128,447,22,36,68,1682,269,522
2019-12-16,,,,,,,,,,,338,450,286,23,18,92,1682,308,264
2019-12-16,,,,,,,,,,,338,69,9,23,47,67,1682,239,312
2019-12-30,,,,,,,,,,,329,255,83,22,61,21,1682,366,462
2019-12-30,,,,,,,,,,,329,202,264,22,5,37,1682,192,348
2020-09-04,,,,,,,,,,,20,126,338,100,19,36,26,28,448
2020-07-01,,,,,,,,,,,8,281,39,5,7,41,173,546,363
2020-07-07,,,,,,,,,,,157,488,79,95,38,63,173,484,140
2020-06-15,,,,,,,,,,,82,437,54,74,53,100,118,203,142
2020-06-16,,,,,,,,,,,29,33,1,26,81,51,118,409,441
2019-02-23,,,,,,,,,,,34,483,15,100,11,30,44,478,220
2019-03-11,,,,,,,,,,,231,59,62,100,12,49,251,226,97
2019-06-21,,,,,,,,,,,67,116,54,100,99,96,72,442,37
2020-01-19,,,,,,,,,,,11,113,422,16,41,33,76,370,98
2020-01-21,,,,,,,,,,,57,414,422,84,51,29,76,184,424
2020-04-07,,,,,,,,,,,60,394,381,100,30,82,73,322,59
2020-05-13,,,,,,,,,,,117,293,320,100,63,43,123,164,18
2020-06-17,,,,,,,,,,,5,53,431,77,3,60,131,206,139
2020-06-18,,,,,,,,,,,29,318,226,23,100,34,131,495,130
2020-06-22,,,,,,,,,,,91,88,209,77,11,29,131,535,45
2020-08-23,,,,,,,,,,,79,218,213,100,67,91,88,335,503
2020-12-01,,,,,,,,,,,25,12,238,100,39,7,26,78,468
2019-06-17,,,,,,,,,,,30,337,139,28,11,92,118,533,210
2019-06-20,,,,,,,,,,,77,33,446,72,75,13,118,246,479
2019-03-29,,,,,,,,,,,65,20,416,100,81,35,73,340,176
2019-07-13,,,,,,,,,,,9,390,388,100,22,36,248,302,496
2019-07-22,,,,,,,,,,,151,51,251,100,24,5,248,230,484
2020-10-20,,,,,,,,,,,230,226,20,90,34,50,264,135,496
2020-10-21,,,,,,,,,,,25,330,294,10,96,52,264,457,360
2020-03-05,,,,,,,,,,,53,396,367,100,35,68,101,269,532
2020-05-15,,,,,,,,,,,42,27,44,100,38,28,49,109,521
2019-05-06,,,,,,,,,,,149,462,316,83,82,85,188,385,57
2019-05-07,,,,,,,,,,,31,123,411,17,62,1,188,519,513
2019-02-08,,,,,,,,,,,43,157,347,100,23,41,47,444,176
2019-03-13,,,,,,,,,,,44,338,257,100,23,12,48,174,413
2019-03-19,,,,,,,,,,,32,30,413,100,27,70,39,302,448
2019-04-05,,,,,,,,,,,39,285,167,100,35,43,42,12,8
2019-11-01,,,,,,,,,,,108,274,68,100,57,52,115,90,157
2020-02-24,,,,,,,,,,,1,29,326,1,7,58,73,213,85
2020-02-27,,,,,,,,,,,66,426,253,99,9,98,73,133,211
2020-10-30,,,,,,,,,,,4,77,56,5,33,65,85,502,95
2020-10-30,,,,,,,,,,,6,231,72,8,56,83,85,121,65
2020-11-02,,,,,,,,,,,67,212,247,87,92,45,85,392,34
2021-01-05,,,,,,,,,,,3,284,372,5,50,4,72,164,289
2021-01-06,,,,,,,,,,,4,28,266,6,97,45,72,189,43
2021-01-08,,,,,,,,,,,59,319,7,89,56,47,72,411,75
2020-01-07,,,,,,,,,,,0,276,37,0,86,47,10,193,132
2019-11-22,,,,,,,,,,,6,71,268,100,54,71,19,209,148
2020-06-15,,,,,,,,,,,98,141,146,37,91,3,275,93,105
2020-06-22,,,,,,,,,,,170,130,102,63,19,24,275,16,153
2020-07-10,,,,,,,,,,,159,477,253,100,97,47,167,510,48
2019-12-02,,,,,,,,,,,169,373,177,100,51,76,246,378,266
2019-05-21,,,,,,,,,,,246,97,371,30,81,56,999,401,134
2019-05-27,,,,,,,,,,,144,424,8,18,69,1,999,45,12
2019-06-10,,,,,,,,,,,168,324,479,21,29,82,999,481,53
2019-06-17,,,,,,,,,,,168,355,384,21,68,13,999,260,346
2019-06-21,,,,,,,,,,,91,129,149,11,37,26,999,39,41
2019-07-29,,,,,,,,,,,14,238,172,39,16,48,39,231,335
2019-07-30,,,,,,,,,,,22,243,475,61,44,45,39,507,374
2020-05-19,,,,,,,,,,,35,384,368,100,25,88,38,61,457
2020-06-05,,,,,,,,,,,13,192,456,100,6,73,18,74,171
2020-07-15,,,,,,,,,,,37,302,90,100,55,31,44,477,166
2020-10-27,,,,,,,,,,,46,426,178,100,76,52,50,445,15
2020-12-16,,,,,,,,,,,1,257,46,100,47,17,44,449,123
2020-05-12,,,,,,,,,,,114,71,21,100,86,59,120,525,42
2020-06-28,,,,,,,,,,,301,480,168,100,17,32,307,432,356
2020-11-19,,,,,,,,,,,105,65,77,100,1,43,111,509,163
2019-04-12,,,,,,,,,,,15,269,24,100,86,13,22,298,90
2019-05-01,,,,,,,,,,,118,139,210,100,73,69,144,488,39
2019-10-21,,,,,,,,,,,53,124,335,100,99,9,56,235,127
2020-11-30,,,,,,,,,,,151,7,372,26,65,56,601,141,328
2020-12-18,,,,,,,,,,,441,479,421,74,71,4,601,496,328
2019-09-16,,,,,,,,,,,47,357,229,100,41,60,52,505,459
2019-03-25,,,,,,,,,,,284,62,2,100,36,72,309,356,121
2019-06-03,,,,,,,,,,,231,158,352,51,34,92,459,292,402
2019-06-12,,,,,,,,,,,222,473,242,49,46,1,459,247,237
2020-01-02,,,,,,,,,,,134,197,84,40,86,77,341,440,21
2020-01-08,,,,,,,,,,,147,272,456,44,15,5,341,532,228
2020-01-10,,,,,,,,,,,52,198,227,16,68,63,341,387,31
2020-02-03,,,,,,,,,,,129,436,173,100,62,4,142,543,363
2019-05-06,,,,,,,,,,,53,158,80,51,78,57,102,138,290
2019-05-08,,,,,,,,,,,50,248,168,49,84,28,102,173,8
2019-11-14,,,,,,,,,,,133,228,75,100,44,29,141,421,534
2019-09-05,,,,,,,,,,,10,136,216,100,100,80,20,263,253
2019-01-11,,,,,,,,,,,35,113,225,100,47,4,42,158,363
2019-03-06,,,,,,,,,,,157,500,125,100,21,57,182,177,339
2019-11-25,,,,,,,,,,,60,324,6,100,16,48,69,394,201
2020-06-29,,,,,,,,,,,35,16,101,83,89,72,47,465,349
2020-06-29,,,,,,,,,,,7,89,174,17,23,6,47,68,449
2019-03-11,,,,,,,,,,,121,328,409,53,6,56,237,39,261
2019-03-15,,,,,,,,,,,106,476,462,47,97,37,237,376,371
2019-04-29,,,,,,,,,,,193,257,130,95,76,93,214,383,364
2019-04-29,,,,,,,,,,,11,8,191,5,53,34,214,301,148
2021-01-05,,,,,,,,,,,5,154,42,6,26,66,335,1,511
2021-01-15,,,,,,,,,,,55,133,397,61,45,45,335,354,175
2021-01-18,,,,,,,,,,,30,25,345,33,69,55,335,232,69
2020-07-30,,,,,,,,,,,33,440,59,53,9,67,73,480,477
2020-07-31,,,,,,,,,,,29,114,100,47,68,24,73,546,529
2020-04-06,,,,,,,,,,,40,169,495,28,4,48,146,238,484
2020-04-10,,,,,,,,,,,100,463,427,71,71,53,146,298,235
2020-04-06,,,,,,,,,,,1,13,459,1,11,17,146,487,412
2020-12-27,,,,,,,,,,,1,355,331,0,91,90,454,242,504
2020-12-31,,,,,,,,,,,91,443,259,49,41,75,454,405,128
2020-12-31,,,,,,,,,,,91,209,471,49,10,40,454,74,436
2021-01-08,,,,,,,,,,,98,310,336,26,50,83,454,316,347
2021-01-15,,,,,,,,,,,92,360,480,25,60,62,454,458,418
2019-02-22,,,,,,,,,,,47,66,93,100,67,14,51,466,48
2020-12-16,,,,,,,,,,,109,207,242,100,59,31,117,537,237
2019-08-26,,,,,,,,,,,17,174,423,100,94,68,20,440,417
2020-09-06,,,,,,,,,,,113,346,316,100,70,66,120,302,120
2019-07-17,,,,,,,,,,,32,36,66,100,2,70,41,512,453
2019-03-11,,,,,,,,,,,71,247,456,47,96,43,166,398,500
2019-03-14,,,,,,,,,,,80,159,385,53,82,50,166,336,452
2019-03-27,,,,,,,,,,,113,331,93,100,85,21,122,523,41
2020-05-12,,,,,,,,,,,42,32,441,100,58,74,47,441,91
2020-10-05,,,,,,,,,,,8,278,381,21,66,99,46,423,274
2020-10-06,,,,,,,,,,,31,259,403,79,19,96,46,501,66
2020-11-12,,,,,,,,,,,34,306,487,100,61,15,47,53,114
2020-06-25,,,,,,,,,,,44,442,329,100,11,86,90,311,372
2019-09-10,,,,,,,,,,,33,460,73,100,4,19,89,506,65
2020-05-04,,,,,,,,,,,99,279,259,36,84,24,284,414,75
2020-05-04,,,,,,,,,,,1,38,377,0,28,19,284,513,530
2020-05-11,,,,,,,,,,,172,483,21,63,64,59,284,92,462
2020-06-29,,,,,,,,,,,28,339,119,35,38,73,86,272,157
2020-07-01,,,,,,,,,,,53,383,411,65,40,69,86,220,511
2019-01-28,,,,,,,,,,,15,259,176,36,26,16,51,264,491
2019-01-29,,,,,,,,,,,27,234,7,64,15,5,51,390,95
2019-10-07,,,,,,,,,,,10,314,132,100,59,95,21,24,52
2019-04-18,,,,,,,,,,,2,310,403,1,74,79,328,136,390
2019-04-22,,,,,,,,,,,103,245,363,32,94,4,328,36,242
2019-05-01,,,,,,,,,,,216,100,429,67,25,8,328,82,215
2020-03-30,,,,,,,,,,,68,393,416,100,84,47,116,450,255
2019-08-03,,,,,,,,,,,7,130,92,100,95,18,12,268,272
2019-05-15,,,,,,,,,,,13,185,430,100,24,80,21,304,226
2020-04-19,,,,,,,,,,,23,180,462,100,100,8,28,260,491
2020-05-08,,,,,,,,,,,19,10,475,100,80,3,30,62,460
2019-03-25,,,,,,,,,,,73,226,347,100,60,57,75,161,506
2019-05-22,,,,,,,,,,,20,312,439,100,28,31,24,413,248
2020-07-02,,,,,,,,,,,13,205,273,100,59,85,20,155,463
2020-07-08,,,,,,,,,,,131,289,281,100,50,40,133,95,473
2019-10-24,,,,,,,,,,,12,285,210,100,34,21,21,286,201
2020-07-09,,,,,,,,,,,46,13,316,100,53,16,50,107,199
2020-09-30,,,,,,,,,,,30,465,300,100,46,4,35,549,292
2020-03-13,,,,,,,,,,,21,318,115,100,36,22,30,155,129
2019-11-28,,,,,,,,,,,121,413,88,100,74,14,132,8,95
2019-02-24,,,,,,,,,,,35,176,322,100,3,1,44,64,101
2020-03-06,,,,,,,,,,,67,402,142,100,35,90,75,207,259
2020-04-30,,,,,,,,,,,18,239,23,100,7,94,26,61,84
2020-12-29,,,,,,,,,,,191,488,248,100,91,18,191,133,340
2020-04-07,,,,,,,,,,,6,235,441,100,2,64,11,155,152
2019-11-04,,,,,,,,,,,27,8,470,12,69,18,241,479,151
2019-11-12,,,,,,,,,,,198,371,38,88,80,2,241,330,166
2020-09-21,,,,,,,,,,,133,415,355,72,74,80,197,65,453
2020-09-23,,,,,,,,,,,53,331,443,28,21,34,197,430,428
2020-12-24,,,,,,,,,,,8,153,200,100,91,38,21,362,425
2020-07-28,,,,,,,,,,,80,349,142,100,6,50,92,249,206
2020-08-10,,,,,,,,,,,62,452,455,27,52,3,226,180,304
2020-08-17,,,,,,,,,,,164,385,13,73,13,100,226,187,38
2019-01-22,,,,,,,,,,,10,422,150,100,84,63,20,135,165
2020-02-28,,,,,,,,,,,37,215,470,100,49,12,46,127,248
2019-06-18,,,,,,,,,,,1,166,281,20,52,6,1516,439,27
2019-06-20,,,,,,,,,,,48,160,281,5,97,92,1516,514,297
2019-06-28,,,,,,,,,,,185,153,173,20,93,97,1516,73,415
2019-07-15,,,,,,,,,,,407,108,488,44,80,82,1516,324,334
2019-07-19,,,,,,,,,,,102,215,367,29,22,93,1516,535,303
2019-07-19,,,,,,,,,,,2,112,150,0,89,75,1516,382,54
2019-07-29,,,,,,,,,,,161,262,50,29,53,47,1516,411,67
2019-07-29,,,,,,,,,,,13,234,94,1,31,29,1516,191,318
2019-07-29,,,,,,,,,,,0,268,459,0,61,47,1516,152,346
2019-07-29,,,,,,,,,,,0,60,305,0,49,7,1516,418,113
2019-05-01,,,,,,,,,,,12,430,261,9,87,96,327,368,282
2019-05-01,,,,,,,,,,,12,260,425,9,38,70,327,318,482
2019-05-06,,,,,,,,,,,34,270,177,21,63,97,327,280,351
2019-05-12,,,,,,,,,,,149,212,141,57,62,95,327,423,480
2019-05-13,,,,,,,,,,,20,129,192,21,15,16,327,474,16
2019-05-14,,,,,,,,,,,36,97,225,14,76,72,327,286,423
2019-07-19,,,,,,,,,,,3,347,236,29,4,32,578,504,97
2019-07-22,,,,,,,,,,,64,443,465,37,57,3,578,391,180
2019-07-29,,,,,,,,,,,164,482,461,29,61,16,578,209,328
2019-08-06,,,,,,,,,,,192,122,203,34,12,58,578,445,307
2019-08-12,,,,,,,,,,,148,229,90,37,46,38,578,249,410
2019-12-16,,,,,,,,,,,105,207,385,92,64,52,119,146,270
2019-12-16,,,,,,,,,,,9,342,85,8,16,99,119,81,342
2019-02-11,,,,,,,,,,,36,55,235,100,95,84,45,67,15
2019-02-13,,,,,,,,,,,31,238,474,100,65,91,38,134,7
2019-11-20,,,,,,,,,,,22,62,414,92,84,23,158,90,544
2019-11-20,,,,,,,,,,,12,162,260,8,66,52,158,460,185
2019-11-25,,,,,,,,,,,115,82,218,92,14,35,158,443,30
2019-01-18,,,,,,,,,,,91,178,34,100,44,33,95,315,197
2020-10-05,,,,,,,,,,,50,355,485,91,85,79,64,504,42
2020-10-05,,,,,,,,,,,5,146,336,9,57,54,64,293,353
2019-12-13,,,,,,,,,,,144,121,323,100,44,44,155,58,126
2020-12-13,,,,,,,,,,,98,38,11,100,4,27,106,213,396
2019-04-15,,,,,,,,,,,275,39,363,100,56,86,293,460,181
2020-10-19,,,,,,,,,,,125,291,187,18,13,21,716,331,129
2020-11-02,,,,,,,,,,,338,225,237,48,34,54,716,431,458
2020-11-12,,,,,,,,,,,243,336,490,34,67,29,716,374,313
2019-04-23,,,,,,,,,,,8,212,400,100,42,97,122,1,422
2020-09-08,,,,,,,,,,,337,174,104,68,79,56,500,370,444
2020-09-14,,,,,,,,,,,156,457,431,32,50,27,500,386,536
2019-07-15,,,,,,,,,,,125,325,466,98,30,42,141,438,416
2019-07-15,,,,,,,,,,,3,329,337,2,67,73,141,200,66
2019-12-30,,,,,,,,,,,57,389,181,100,84,75,63,212,243
2020-06-22,,,,,,,,,,,116,125,346,100,30,75,127,140,382
2020-10-15,,,,,,,,,,,1,372,125,6,3,46,41,422,462
2020-10-15,,,,,,,,,,,8,402,175,94,60,25,41,190,192
2020-10-15,,,,,,,,,,,1,363,490,6,44,24,41,5,383
2020-10-16,,,,,,,,,,,26,230,348,94,39,100,41,102,468
2019-05-16,,,,,,,,,,,6,289,470,100,4,74,12,188,474
2020-09-19,,,,,,,,,,,155,444,193,100,65,92,163,61,322
2019-02-05,,,,,,,,,,,66,242,454,67,57,100,102,232,398
2019-02-06,,,,,,,,,,,33,254,345,33,95,84,102,156,162
2019-09-12,,,,,,,,,,,3,431,450,100,50,78,170,62,169
2019-10-17,,,,,,,,,,,17,401,495,16,14,47,284,53,283
2019-10-28,,,,,,,,,,,92,92,170,84,99,99,284,286,395
2019-06-02,,,,,,,,,,,2,217,341,12,25,65,241,72,502
2019-06-02,,,,,,,,,,,8,471,320,3,54,38,241,370,422
2019-06-03,,,,,,,,,,,25,496,196,12,35,32,241,245,61
2019-06-11,,,,,,,,,,,199,267,58,85,94,75,241,353,446
2019-01-07,,,,,,,,,,,89,222,283,100,4,95,93,484,307
2019-07-29,,,,,,,,,,,32,75,387,30,71,82,120,148,11
2019-08-01,,,,,,,,,,,76,458,471,70,3,47,120,459,414
2019-10-21,,,,,,,,,,,293,497,115,78,45,100,384,188,220
2019-10-24,,,,,,,,,,,82,487,159,22,49,81,384,175,475
2019-12-25,,,,,,,,,,,80,68,24,100,24,50,87,9,56
2020-01-02,,,,,,,,,,,101,277,119,98,11,16,115,474,225
